	round	batch	sent_id	sentence
1812	0	0	t1812	Hydroxychloroquine must be studied before it can be used to treat coronavirus but vaccines should be used immediately without study .
1813	0	0	t1813	2020 Coronavirus vaccine can end pandemic if enough people get it.
1814	0	0	t1814	"Thousands of people have died after receiving the COVID-19 vaccination, claiming that ""between late December of 2020 and last month, a total of 3,362 people apparently died after getting the COVID vaccine in the United States "" and that even though the data was ""not quite up to date,""we"" can assume that another 360 people at that rate have died in the 12 days since."
1815	0	0	t1815	Its vaccine can effectively prevent symptomatic cases of Covid-19.
1816	0	0	t1816	"More than 335 million doses of COVID-19 vaccines have been administered globally so far, and no deaths have been found to have been caused by COVID-19 vaccines."
1817	0	0	t1817	Coronavirus vaccines face trust gap in Black and Latino communities.
1818	0	0	t1818	Wisconsin pharmacist who believes conspiracies tries to destroy COVID vaccines.
1819	0	0	t1819	That COVID is a hoax to the endless horror stories about the possible side effects of the vaccine.
1820	0	0	t1820	"The first coronavirus vaccine would mint a modern-day Salk or Louis Pasteur, who developed the rabies vaccine in the late 1800s."
1821	0	0	t1821	The vaccine does not contain live SARS-CoV-2 virus and therefore can not cause covid-19 infection in her or in her baby.
1822	0	0	t1822	That half of Americans say that they would get a COVID-19 vaccine.
1823	0	0	t1823	It's safe for people who have had COVID-19 to get the vaccine.
1824	0	0	t1824	People who get the vaccine are 85 % less likely to get severe COVID-19 than those who remain unvaccinated.
1825	0	0	t1825	Rushing a vaccine for COVID-19 will prove more hazardous than if it's done right.
1826	0	0	t1826	It would help protect other people.
1827	0	0	t1827	We will fight with every tool to combat Russia's efforts to spread disinformation about the Moderna and Pfizer coronavirus vaccines.
1828	0	0	t1828	Its COVID-19 vaccine is proving to be highly effective in a major trial.
1829	0	0	t1829	The COVID-19 vaccine affects pregnancy.
1830	0	0	t1830	The reason why the milder coronaviruses do not have vaccines is partly that immunized individuals could potentially be at higher risk of ADE sustained by facilitated uptake of viral antigen-antibody complexes by target cells.
1831	0	0	t1831	"COVID-19 vaccines can produce generally mild side effects, such as tiredness, headache, muscle pain and fever, but those symptoms generally go away after a day or so."
1832	0	0	t1832	"The Pfizer vaccine was safe and more than 90% effective for recipients of different ages, including older adults and those with health problems that put them at high risk of COVID-19."
1833	0	0	t1833	It is possible that a Covid-19 vaccine may become available by the end of this year or early next year
1834	0	0	t1834	The main fear I hear [ about vaccines ] is that someone is injecting coronavirus into my body.
1835	0	0	t1835	Although they halted trials in the United States in early September due to an adverse event.
1836	0	0	t1836	It is true the federal government gave COVID-19 vaccine manufacturers legal immunity in case a vaccine recipient gets sick.
1837	0	0	t1837	"The trust of a first-generation covid-19 vaccine is significantly less among Black Americans compared to White or Hispanic people: Less than 30 percent of Black people said they would be willing to take the vaccine, as opposed to 51 percent of White and 56 percent of Hispanic people."
1838	0	0	t1838	"Despite YouTube's policies, videos suggesting that the Covid-19 vaccine included a microchip have received more than 400,000 views, and some of them had ads running on them."
1839	0	0	t1839	They are evaluating safety and immunogenicity of a third dose of their COVID-19 vaccine to battle more aggressive coronavirus variants.
1840	0	0	t1840	"They need more evidence to decide if a handful of unusual blood clots were linked to the shot, and if so, how big the potential risk really is."
1841	0	0	t1841	"The doctrine suggests that a person inoculated with a vaccine for COVID-19 might develop an immunological memory to that specific vaccine, which would prevent him or her from benefiting from stronger vaccines produced later."
1842	0	0	t1842	We must bear in mind the complexity of vaccine development and the work still to be done before COVID-19 vaccines are widely available.
1843	0	0	t1843	He holds $ 10 million in stock options in one of the companies working to develop a COVID-19 vaccine.
1844	0	0	t1844	"A batch of bulk drug substance for J&J's single-shot vaccine was contaminated with material used to make COVID-19 vaccines for another Emergent client, AstraZeneca."
1845	0	0	t1845	"He developed a severe allergic reaction minutes after receiving Moderna's coronavirus vaccine on Thursday, in the first week of the nationwide rollout for the company's shots"
1846	0	0	t1846	Researchers at the University of Pittsburgh School of Medicine report initial success in animal trials for a coronavirus vaccine.
1847	0	0	t1847	That age and race and ethnicity also play into attitudes toward a coronavirus vaccine.
1848	0	0	t1848	"COVID-19 vaccines will prevent 9,000 deaths before April 1 and ""speed the transition back to normal"" later in the year."
1849	0	0	t1849	"These people should undergo a risk assessment, and consider putting off getting the Covid-19 vaccine until they have consulted an allergist or immunologist."
1850	0	0	t1850	Their symptoms improved after receiving a dose of COVID-19 vaccine.
1851	0	0	t1851	A dearth of severe side effects is not the only reason why Pfizer and Moderna's vaccines may ultimately defeat the coronavirus.
1852	0	0	t1852	"Dr. Anthony Fauci , director of the National Institute of Allergy and Infectious Diseases, said a COVID-19 vaccine could be available earlier than expected if clinical trials produce overwhelmingly positive results."
1853	0	0	t1853	Russia 's coronavirus vaccine is 91.6 % effective.
1854	0	0	t1854	"He's grateful to be among the first to receive the vaccine, especially after his parents, who live in Boston, both contracted COVID-19."
1855	0	0	t1855	COVID-19 vaccines cause autism Claims that building immunity by getting COVID-19 is safer than getting the vaccine. 
1856	0	0	t1856	It allowed regulators to study effects and alert physicians to any symptoms.
1857	0	0	t1857	It's biologically impossible to get COVID from the vaccines.
1858	0	0	t1858	"That 40 percent of Republicans state they will not get the COVID-19 vaccine, and another ten percent remain unsure."
1859	0	0	t1859	"Their vaccine was very effective at preventing the virus, but that its efficacy dropped steeply against a more contagious variant in South Africa."
1860	0	0	t1860	"The Bollingers show the convergence of right-wing world with anti-vaccine and other sorts of anti-COVID, COVID conspiracy theory, anti-public health, health freedom all in one."
1861	0	0	t1861	"The vaccine should be offered to this group, in large part because there's strong evidence that pregnancy elevates the risk for severe Covid-19 and death."
1862	0	0	t1862	Many people on the South and West sides are not getting the coronavirus vaccine.
1863	0	0	t1863	Why rushing a coronavirus vaccine now would be ' colossally stupid '.
1864	0	0	t1864	"We all want to get an effective COVID-19 vaccine but stopping trials early could downplay or altogether hide the potential health risks, mainly because adverse effects tend to show up later in the testing process."
1865	0	0	t1865	"In the absence of a COVID-19 pandemic , the public health benefits of compulsory vaccination may not outweigh the attendant loss of liberty by requiring the vaccine."
1866	0	0	t1866	Most people in the study say they want to get a COVID-19 vaccine without having to wait until next year.
1867	0	0	t1867	"Apredominantly U.S. study of 32,000 volunteers showed its vaccine was 79% effective in preventing symptomatic COVID-19 diseas , and that no vaccinated volunteers had suffered severe illnesses or hospitalizations."
1868	0	0	t1868	That 500 doses of coronavirus vaccine that had to be discarded after they were left unrefrigerated now appear to have been deliberately spoiled by an employee.
1869	0	0	t1869	"A vaccine ingredient made by Emergent BioSolutions, one of about 10 companies that Johnson & Johnson is using to speed up manufacturing of its recently approved vaccine, did not meet quality standards."
